frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label,sign,dynamic
3697,76.0,37.0,109.0,113.0,120.0,38.0,38.0,1.0
3698,49.0,31.0,123.0,156.0,118.0,38.0,38.0,1.0
3699,79.0,37.0,105.0,115.0,125.0,38.0,38.0,1.0
3700,59.0,36.0,124.0,150.0,105.0,38.0,38.0,1.0
3701,82.0,40.0,116.0,122.0,124.0,38.0,38.0,1.0
3702,57.0,34.0,113.0,161.0,116.0,38.0,38.0,1.0
3703,81.0,39.0,114.0,120.0,126.0,38.0,38.0,1.0
3704,61.0,39.0,117.0,150.0,106.0,38.0,38.0,1.0
3705,79.0,37.0,112.0,117.0,119.0,38.0,38.0,1.0
3706,63.0,56.0,111.0,147.0,106.0,38.0,38.0,1.0
3707,79.0,38.0,108.0,113.0,114.0,38.0,38.0,1.0
3708,60.0,30.0,116.0,136.0,116.0,38.0,38.0,1.0
3709,79.0,38.0,113.0,117.0,120.0,38.0,38.0,1.0
3710,58.0,28.0,117.0,158.0,114.0,38.0,38.0,1.0
3711,81.0,37.0,112.0,117.0,122.0,38.0,38.0,1.0
3712,57.0,23.0,74.0,171.0,130.0,38.0,38.0,1.0
3713,80.0,36.0,117.0,120.0,115.0,38.0,38.0,1.0
3714,59.0,34.0,110.0,133.0,115.0,38.0,38.0,1.0
3715,77.0,36.0,114.0,116.0,120.0,38.0,38.0,1.0
3716,53.0,26.0,116.0,158.0,119.0,38.0,38.0,1.0
3717,73.0,36.0,114.0,117.0,122.0,38.0,38.0,1.0
3718,41.0,28.0,85.0,166.0,143.0,38.0,38.0,1.0
3719,64.0,31.0,114.0,121.0,120.0,38.0,38.0,1.0
3720,53.0,28.0,120.0,154.0,120.0,38.0,38.0,1.0
3721,51.0,28.0,110.0,154.0,121.0,38.0,38.0,1.0
3722,50.0,29.0,121.0,164.0,119.0,38.0,38.0,1.0
3723,56.0,32.0,116.0,118.0,122.0,38.0,38.0,1.0
3725,71.0,36.0,116.0,118.0,122.0,38.0,38.0,1.0
3726,52.0,29.0,120.0,149.0,117.0,38.0,38.0,1.0
3727,71.0,36.0,113.0,114.0,120.0,38.0,38.0,1.0
3728,56.0,27.0,126.0,162.0,118.0,38.0,38.0,1.0
3729,71.0,37.0,120.0,120.0,122.0,38.0,38.0,1.0
3730,56.0,32.0,116.0,143.0,119.0,38.0,38.0,1.0
3731,76.0,38.0,113.0,116.0,121.0,38.0,38.0,1.0
3732,52.0,24.0,122.0,160.0,124.0,38.0,38.0,1.0
3733,72.0,37.0,116.0,117.0,120.0,38.0,38.0,1.0
3734,40.0,89.0,63.0,156.0,128.0,38.0,38.0,1.0
3786,58.0,113.0,10.0,163.0,144.0,39.0,39.0,1.0
3787,57.0,109.0,12.0,162.0,143.0,39.0,39.0,1.0
3788,58.0,116.0,10.0,160.0,145.0,39.0,39.0,1.0
3789,57.0,110.0,11.0,161.0,144.0,39.0,39.0,1.0
3790,57.0,115.0,10.0,162.0,145.0,39.0,39.0,1.0
3791,56.0,111.0,12.0,161.0,144.0,39.0,39.0,1.0
3792,55.0,112.0,10.0,162.0,145.0,39.0,39.0,1.0
3793,52.0,104.0,10.0,160.0,142.0,39.0,39.0,1.0
3794,54.0,110.0,11.0,161.0,145.0,39.0,39.0,1.0
3795,52.0,109.0,9.0,161.0,144.0,39.0,39.0,1.0
3796,54.0,108.0,10.0,161.0,144.0,39.0,39.0,1.0
3797,51.0,108.0,10.0,161.0,145.0,39.0,39.0,1.0
3798,55.0,108.0,10.0,161.0,144.0,39.0,39.0,1.0
3799,53.0,110.0,10.0,160.0,144.0,39.0,39.0,1.0
3800,54.0,109.0,10.0,161.0,144.0,39.0,39.0,1.0
3801,51.0,108.0,10.0,161.0,144.0,39.0,39.0,1.0
3802,54.0,108.0,9.0,162.0,144.0,39.0,39.0,1.0
3803,50.0,105.0,10.0,161.0,145.0,39.0,39.0,1.0
3804,55.0,106.0,10.0,161.0,144.0,39.0,39.0,1.0
3805,55.0,109.0,10.0,162.0,145.0,39.0,39.0,1.0
3806,57.0,111.0,10.0,159.0,143.0,39.0,39.0,1.0
3807,56.0,110.0,10.0,163.0,145.0,39.0,39.0,1.0
3808,55.0,108.0,9.0,161.0,144.0,39.0,39.0,1.0
3809,57.0,108.0,9.0,160.0,145.0,39.0,39.0,1.0
3810,54.0,107.0,8.0,159.0,144.0,39.0,39.0,1.0
3811,53.0,103.0,8.0,156.0,143.0,39.0,39.0,1.0
3812,52.0,104.0,8.0,161.0,146.0,39.0,39.0,1.0
3813,51.0,104.0,7.0,157.0,145.0,39.0,39.0,1.0
3814,52.0,107.0,8.0,162.0,147.0,39.0,39.0,1.0
3815,67.0,139.0,15.0,112.0,108.0,39.0,39.0,1.0
3816,82.0,116.0,6.0,130.0,128.0,39.0,39.0,1.0
3817,78.0,137.0,7.0,133.0,127.0,39.0,39.0,1.0
3818,55.0,107.0,7.0,158.0,144.0,39.0,39.0,1.0
3819,55.0,109.0,9.0,163.0,145.0,39.0,39.0,1.0
3820,57.0,106.0,8.0,159.0,144.0,39.0,39.0,1.0
3821,56.0,110.0,10.0,164.0,144.0,39.0,39.0,1.0
3822,59.0,110.0,9.0,162.0,144.0,39.0,39.0,1.0
3823,57.0,112.0,8.0,162.0,144.0,39.0,39.0,1.0
3824,57.0,107.0,9.0,159.0,144.0,39.0,39.0,1.0
3825,55.0,111.0,10.0,165.0,145.0,39.0,39.0,1.0
3826,58.0,109.0,9.0,160.0,143.0,39.0,39.0,1.0
3827,53.0,109.0,9.0,164.0,145.0,39.0,39.0,1.0
3828,54.0,108.0,9.0,163.0,145.0,39.0,39.0,1.0
3829,54.0,111.0,10.0,164.0,145.0,39.0,39.0,1.0
3830,57.0,109.0,10.0,163.0,144.0,39.0,39.0,1.0
3831,59.0,114.0,10.0,162.0,144.0,39.0,39.0,1.0
3832,57.0,108.0,10.0,163.0,143.0,39.0,39.0,1.0
3833,57.0,109.0,11.0,161.0,145.0,39.0,39.0,1.0
3834,56.0,109.0,11.0,161.0,144.0,39.0,39.0,1.0
3835,57.0,114.0,11.0,160.0,144.0,39.0,39.0,1.0
3836,53.0,108.0,12.0,162.0,142.0,39.0,39.0,1.0
3837,54.0,114.0,12.0,163.0,143.0,39.0,39.0,1.0
3838,70.0,123.0,44.0,107.0,99.0,39.0,39.0,1.0
3839,54.0,114.0,12.0,162.0,144.0,39.0,39.0,1.0
3840,56.0,107.0,11.0,160.0,143.0,39.0,39.0,1.0
3841,55.0,112.0,10.0,160.0,143.0,39.0,39.0,1.0
3842,62.0,111.0,5.0,156.0,135.0,39.0,39.0,1.0
3843,59.0,104.0,5.0,153.0,131.0,39.0,39.0,1.0
3844,76.0,114.0,6.0,136.0,121.0,39.0,39.0,1.0
3845,74.0,115.0,6.0,139.0,124.0,39.0,39.0,1.0
3846,71.0,79.0,23.0,104.0,115.0,39.0,39.0,1.0
3847,81.0,106.0,23.0,111.0,115.0,39.0,39.0,1.0
3848,74.0,32.0,98.0,117.0,111.0,39.0,39.0,1.0
3849,65.0,30.0,86.0,111.0,107.0,39.0,39.0,1.0
3850,69.0,41.0,104.0,117.0,102.0,39.0,39.0,1.0
3851,70.0,38.0,104.0,120.0,101.0,39.0,39.0,1.0
3852,70.0,41.0,99.0,116.0,100.0,39.0,39.0,1.0
3853,72.0,42.0,100.0,115.0,97.0,39.0,39.0,1.0
3854,68.0,43.0,97.0,111.0,98.0,39.0,39.0,1.0
3855,70.0,43.0,98.0,113.0,96.0,39.0,39.0,1.0
3856,66.0,44.0,95.0,110.0,97.0,39.0,39.0,1.0
3857,72.0,42.0,99.0,114.0,94.0,39.0,39.0,1.0
3858,65.0,45.0,97.0,110.0,95.0,39.0,39.0,1.0
3859,70.0,43.0,100.0,113.0,95.0,39.0,39.0,1.0
3860,64.0,44.0,98.0,112.0,96.0,39.0,39.0,1.0
3861,70.0,43.0,100.0,113.0,95.0,39.0,39.0,1.0
3862,66.0,44.0,98.0,112.0,95.0,39.0,39.0,1.0
3863,70.0,43.0,100.0,113.0,94.0,39.0,39.0,1.0
3864,67.0,44.0,98.0,113.0,95.0,39.0,39.0,1.0
3865,70.0,43.0,99.0,113.0,94.0,39.0,39.0,1.0
3866,68.0,44.0,98.0,113.0,94.0,39.0,39.0,1.0
3867,70.0,44.0,99.0,113.0,94.0,39.0,39.0,1.0
3868,69.0,44.0,99.0,113.0,94.0,39.0,39.0,1.0
3869,70.0,44.0,100.0,114.0,94.0,39.0,39.0,1.0
3870,70.0,43.0,99.0,113.0,94.0,39.0,39.0,1.0
3871,20.0,131.0,131.0,139.0,117.0,39.0,39.0,1.0
3872,66.0,32.0,58.0,62.0,64.0,39.0,39.0,1.0
3873,62.0,29.0,62.0,62.0,62.0,39.0,39.0,1.0
3889,62.0,65.0,51.0,64.0,61.0,40.0,40.0,1.0
3891,70.0,71.0,45.0,50.0,61.0,40.0,40.0,1.0
3896,84.0,92.0,81.0,89.0,47.0,40.0,40.0,1.0
3923,21.0,12.0,28.0,45.0,144.0,40.0,40.0,1.0
3924,18.0,12.0,23.0,42.0,120.0,40.0,40.0,1.0
3925,86.0,90.0,75.0,134.0,117.0,40.0,40.0,1.0
3926,97.0,79.0,87.0,116.0,104.0,40.0,40.0,1.0
3927,67.0,75.0,75.0,95.0,112.0,40.0,40.0,1.0
3928,80.0,77.0,88.0,101.0,100.0,40.0,40.0,1.0
3929,89.0,70.0,92.0,128.0,118.0,40.0,40.0,1.0
3930,94.0,89.0,91.0,129.0,114.0,40.0,40.0,1.0
3931,89.0,89.0,91.0,124.0,113.0,40.0,40.0,1.0
3932,91.0,88.0,92.0,126.0,115.0,40.0,40.0,1.0
3933,90.0,81.0,90.0,130.0,119.0,40.0,40.0,1.0
3934,84.0,69.0,91.0,135.0,118.0,40.0,40.0,1.0
3935,40.0,29.0,22.0,16.0,40.0,40.0,40.0,1.0
3936,51.0,20.0,15.0,10.0,14.0,40.0,40.0,1.0
3937,64.0,24.0,20.0,23.0,16.0,40.0,40.0,1.0
3938,62.0,28.0,21.0,24.0,23.0,40.0,40.0,1.0
3939,83.0,61.0,95.0,136.0,119.0,40.0,40.0,1.0
3940,79.0,59.0,91.0,131.0,115.0,40.0,40.0,1.0
3941,74.0,53.0,95.0,131.0,114.0,40.0,40.0,1.0
3980,36.0,5.0,108.0,108.0,97.0,41.0,41.0,1.0
3981,37.0,5.0,105.0,109.0,107.0,41.0,41.0,1.0
3982,36.0,4.0,103.0,105.0,98.0,41.0,41.0,1.0
3983,35.0,4.0,104.0,106.0,96.0,41.0,41.0,1.0
3984,36.0,5.0,104.0,106.0,102.0,41.0,41.0,1.0
3985,38.0,5.0,106.0,108.0,99.0,41.0,41.0,1.0
3986,36.0,5.0,106.0,108.0,102.0,41.0,41.0,1.0
3987,38.0,6.0,107.0,110.0,105.0,41.0,41.0,1.0
3988,37.0,5.0,107.0,109.0,104.0,41.0,41.0,1.0
3989,37.0,5.0,106.0,107.0,103.0,41.0,41.0,1.0
3990,37.0,6.0,108.0,109.0,105.0,41.0,41.0,1.0
3991,37.0,6.0,108.0,109.0,105.0,41.0,41.0,1.0
3992,37.0,6.0,108.0,110.0,106.0,41.0,41.0,1.0
3993,37.0,5.0,108.0,110.0,106.0,41.0,41.0,1.0
3994,36.0,5.0,107.0,109.0,105.0,41.0,41.0,1.0
3995,35.0,5.0,107.0,109.0,106.0,41.0,41.0,1.0
3996,34.0,4.0,105.0,107.0,104.0,41.0,41.0,1.0
3997,34.0,5.0,105.0,108.0,105.0,41.0,41.0,1.0
3998,38.0,6.0,111.0,111.0,105.0,41.0,41.0,1.0
3999,36.0,5.0,107.0,111.0,107.0,41.0,41.0,1.0
4000,37.0,5.0,108.0,112.0,109.0,41.0,41.0,1.0
4001,36.0,5.0,106.0,110.0,107.0,41.0,41.0,1.0
4002,36.0,5.0,107.0,110.0,106.0,41.0,41.0,1.0
4003,37.0,5.0,108.0,110.0,106.0,41.0,41.0,1.0
4004,36.0,5.0,107.0,109.0,105.0,41.0,41.0,1.0
4005,35.0,5.0,107.0,111.0,107.0,41.0,41.0,1.0
4006,35.0,5.0,107.0,111.0,107.0,41.0,41.0,1.0
4007,34.0,5.0,108.0,112.0,109.0,41.0,41.0,1.0
4008,35.0,5.0,108.0,111.0,108.0,41.0,41.0,1.0
4009,36.0,5.0,108.0,110.0,105.0,41.0,41.0,1.0
4010,36.0,5.0,106.0,109.0,104.0,41.0,41.0,1.0
4011,37.0,5.0,108.0,110.0,105.0,41.0,41.0,1.0
4012,37.0,6.0,107.0,110.0,105.0,41.0,41.0,1.0
4013,37.0,5.0,107.0,108.0,104.0,41.0,41.0,1.0
4014,38.0,5.0,106.0,106.0,100.0,41.0,41.0,1.0
4015,39.0,7.0,102.0,105.0,102.0,41.0,41.0,1.0
4016,39.0,7.0,108.0,106.0,101.0,41.0,41.0,1.0
4017,40.0,8.0,99.0,103.0,105.0,41.0,41.0,1.0
4018,34.0,8.0,92.0,89.0,79.0,41.0,41.0,1.0
4019,33.0,10.0,87.0,87.0,87.0,41.0,41.0,1.0
4020,32.0,11.0,78.0,73.0,71.0,41.0,41.0,1.0
4021,31.0,13.0,79.0,73.0,76.0,41.0,41.0,1.0
4022,33.0,13.0,78.0,78.0,77.0,41.0,41.0,1.0
4023,30.0,14.0,75.0,76.0,77.0,41.0,41.0,1.0
4024,40.0,14.0,75.0,76.0,78.0,41.0,41.0,1.0
4025,41.0,15.0,75.0,76.0,78.0,41.0,41.0,1.0
4026,42.0,16.0,78.0,79.0,84.0,41.0,41.0,1.0
4027,43.0,17.0,81.0,79.0,84.0,41.0,41.0,1.0
4028,36.0,14.0,79.0,80.0,81.0,41.0,41.0,1.0
4029,38.0,17.0,74.0,78.0,82.0,41.0,41.0,1.0
4030,37.0,18.0,73.0,77.0,79.0,41.0,41.0,1.0
4031,41.0,8.0,70.0,77.0,82.0,41.0,41.0,1.0
4032,35.0,17.0,71.0,74.0,77.0,41.0,41.0,1.0
4033,40.0,6.0,63.0,72.0,78.0,41.0,41.0,1.0
4034,37.0,18.0,71.0,74.0,80.0,41.0,41.0,1.0
4035,37.0,19.0,70.0,73.0,78.0,41.0,41.0,1.0
4036,44.0,3.0,63.0,69.0,76.0,41.0,41.0,1.0
4037,35.0,18.0,70.0,73.0,79.0,41.0,41.0,1.0
4038,35.0,18.0,69.0,71.0,78.0,41.0,41.0,1.0
4039,44.0,5.0,62.0,69.0,76.0,41.0,41.0,1.0
4040,35.0,18.0,69.0,71.0,78.0,41.0,41.0,1.0
4041,40.0,2.0,63.0,71.0,80.0,41.0,41.0,1.0
4042,36.0,17.0,68.0,70.0,77.0,41.0,41.0,1.0
4043,42.0,7.0,62.0,67.0,72.0,41.0,41.0,1.0
4044,36.0,18.0,69.0,71.0,77.0,41.0,41.0,1.0
4074,32.0,59.0,115.0,130.0,112.0,42.0,42.0,1.0
4075,32.0,60.0,120.0,131.0,114.0,42.0,42.0,1.0
4076,16.0,52.0,117.0,126.0,126.0,42.0,42.0,1.0
4077,32.0,54.0,104.0,124.0,114.0,42.0,42.0,1.0
4078,32.0,61.0,115.0,133.0,114.0,42.0,42.0,1.0
4079,32.0,62.0,118.0,131.0,117.0,42.0,42.0,1.0
4080,14.0,50.0,119.0,127.0,126.0,42.0,42.0,1.0
4081,15.0,52.0,120.0,129.0,128.0,42.0,42.0,1.0
4082,15.0,51.0,119.0,128.0,126.0,42.0,42.0,1.0
4083,33.0,53.0,109.0,124.0,110.0,42.0,42.0,1.0
4084,31.0,59.0,117.0,132.0,113.0,42.0,42.0,1.0
4085,33.0,61.0,114.0,131.0,116.0,42.0,42.0,1.0
4086,16.0,50.0,119.0,128.0,127.0,42.0,42.0,1.0
4087,32.0,55.0,111.0,126.0,112.0,42.0,42.0,1.0
4088,32.0,59.0,117.0,131.0,115.0,42.0,42.0,1.0
4089,30.0,60.0,120.0,132.0,117.0,42.0,42.0,1.0
4090,15.0,51.0,119.0,128.0,127.0,42.0,42.0,1.0
4091,32.0,56.0,117.0,131.0,118.0,42.0,42.0,1.0
4092,33.0,58.0,116.0,127.0,112.0,42.0,42.0,1.0
4093,34.0,60.0,116.0,131.0,115.0,42.0,42.0,1.0
4094,15.0,50.0,120.0,129.0,128.0,42.0,42.0,1.0
4095,15.0,51.0,121.0,131.0,131.0,42.0,42.0,1.0
4096,16.0,50.0,119.0,128.0,128.0,42.0,42.0,1.0
4097,16.0,50.0,119.0,129.0,128.0,42.0,42.0,1.0
4098,16.0,50.0,119.0,128.0,128.0,42.0,42.0,1.0
4099,16.0,50.0,119.0,129.0,129.0,42.0,42.0,1.0
4100,17.0,49.0,119.0,129.0,128.0,42.0,42.0,1.0
4101,17.0,50.0,119.0,130.0,129.0,42.0,42.0,1.0
4102,16.0,50.0,119.0,129.0,128.0,42.0,42.0,1.0
4103,16.0,50.0,117.0,128.0,127.0,42.0,42.0,1.0
4104,15.0,49.0,118.0,127.0,126.0,42.0,42.0,1.0
4105,15.0,51.0,116.0,126.0,126.0,42.0,42.0,1.0
4106,15.0,49.0,118.0,128.0,126.0,42.0,42.0,1.0
4107,14.0,49.0,119.0,128.0,127.0,42.0,42.0,1.0
4108,15.0,51.0,117.0,128.0,127.0,42.0,42.0,1.0
4109,15.0,50.0,117.0,126.0,126.0,42.0,42.0,1.0
4110,15.0,50.0,118.0,127.0,127.0,42.0,42.0,1.0
4111,15.0,49.0,119.0,128.0,127.0,42.0,42.0,1.0
4112,15.0,50.0,117.0,127.0,126.0,42.0,42.0,1.0
4113,29.0,52.0,110.0,126.0,112.0,42.0,42.0,1.0
4114,32.0,55.0,114.0,129.0,114.0,42.0,42.0,1.0
4115,29.0,58.0,119.0,131.0,116.0,42.0,42.0,1.0
4116,15.0,50.0,118.0,127.0,127.0,42.0,42.0,1.0
4117,33.0,53.0,111.0,125.0,115.0,42.0,42.0,1.0
4118,32.0,58.0,114.0,126.0,112.0,42.0,42.0,1.0
4119,16.0,50.0,122.0,130.0,131.0,42.0,42.0,1.0
4120,16.0,50.0,119.0,129.0,129.0,42.0,42.0,1.0
4121,16.0,51.0,120.0,129.0,129.0,42.0,42.0,1.0
4122,16.0,50.0,117.0,127.0,126.0,42.0,42.0,1.0
4123,17.0,50.0,119.0,128.0,127.0,42.0,42.0,1.0
4124,17.0,48.0,121.0,132.0,127.0,42.0,42.0,1.0
4125,24.0,47.0,120.0,128.0,118.0,42.0,42.0,1.0
4126,23.0,47.0,121.0,130.0,118.0,42.0,42.0,1.0
4127,29.0,46.0,118.0,125.0,112.0,42.0,42.0,1.0
4128,28.0,53.0,119.0,123.0,112.0,42.0,42.0,1.0
4129,37.0,51.0,120.0,120.0,107.0,42.0,42.0,1.0
4130,40.0,51.0,121.0,129.0,112.0,42.0,42.0,1.0
4131,60.0,46.0,117.0,116.0,114.0,42.0,42.0,1.0
4132,64.0,47.0,122.0,123.0,115.0,42.0,42.0,1.0
4133,60.0,40.0,121.0,111.0,115.0,42.0,42.0,1.0
4134,58.0,42.0,118.0,114.0,117.0,42.0,42.0,1.0
4176,58.0,29.0,104.0,112.0,110.0,43.0,43.0,1.0
4177,67.0,29.0,103.0,111.0,109.0,43.0,43.0,1.0
4178,68.0,27.0,103.0,111.0,110.0,43.0,43.0,1.0
4179,63.0,28.0,103.0,111.0,110.0,43.0,43.0,1.0
4180,64.0,28.0,104.0,112.0,110.0,43.0,43.0,1.0
4181,63.0,28.0,103.0,110.0,110.0,43.0,43.0,1.0
4182,63.0,28.0,103.0,110.0,110.0,43.0,43.0,1.0
4183,64.0,28.0,103.0,110.0,110.0,43.0,43.0,1.0
4184,64.0,27.0,104.0,110.0,109.0,43.0,43.0,1.0
4185,61.0,28.0,105.0,112.0,111.0,43.0,43.0,1.0
4186,64.0,28.0,104.0,110.0,110.0,43.0,43.0,1.0
4187,63.0,27.0,105.0,113.0,111.0,43.0,43.0,1.0
4188,65.0,29.0,104.0,111.0,109.0,43.0,43.0,1.0
4189,62.0,29.0,105.0,112.0,111.0,43.0,43.0,1.0
4190,66.0,27.0,105.0,112.0,110.0,43.0,43.0,1.0
4191,61.0,29.0,104.0,111.0,110.0,43.0,43.0,1.0
4192,60.0,29.0,104.0,112.0,110.0,43.0,43.0,1.0
4193,58.0,29.0,104.0,112.0,111.0,43.0,43.0,1.0
4194,60.0,29.0,104.0,112.0,110.0,43.0,43.0,1.0
4195,61.0,29.0,105.0,112.0,110.0,43.0,43.0,1.0
4196,62.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4197,60.0,29.0,105.0,113.0,110.0,43.0,43.0,1.0
4198,63.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4199,60.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4200,63.0,29.0,104.0,113.0,111.0,43.0,43.0,1.0
4201,60.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4202,57.0,30.0,104.0,112.0,110.0,43.0,43.0,1.0
4203,61.0,28.0,105.0,112.0,110.0,43.0,43.0,1.0
4204,57.0,29.0,106.0,114.0,111.0,43.0,43.0,1.0
4205,57.0,29.0,106.0,114.0,111.0,43.0,43.0,1.0
4206,52.0,30.0,106.0,115.0,111.0,43.0,43.0,1.0
4207,56.0,30.0,105.0,114.0,111.0,43.0,43.0,1.0
4208,56.0,30.0,105.0,113.0,111.0,43.0,43.0,1.0
4209,58.0,28.0,105.0,113.0,111.0,43.0,43.0,1.0
4210,62.0,29.0,105.0,114.0,111.0,43.0,43.0,1.0
4211,55.0,30.0,104.0,113.0,111.0,43.0,43.0,1.0
4212,55.0,29.0,105.0,114.0,112.0,43.0,43.0,1.0
4213,64.0,30.0,105.0,113.0,110.0,43.0,43.0,1.0
4214,57.0,30.0,105.0,114.0,111.0,43.0,43.0,1.0
4215,61.0,29.0,105.0,112.0,111.0,43.0,43.0,1.0
4216,57.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4217,57.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4218,57.0,30.0,104.0,113.0,111.0,43.0,43.0,1.0
4219,57.0,30.0,104.0,113.0,111.0,43.0,43.0,1.0
4220,56.0,30.0,105.0,114.0,111.0,43.0,43.0,1.0
4221,63.0,29.0,105.0,113.0,111.0,43.0,43.0,1.0
4222,53.0,30.0,105.0,114.0,112.0,43.0,43.0,1.0
4223,59.0,30.0,104.0,113.0,111.0,43.0,43.0,1.0
4224,55.0,30.0,104.0,114.0,112.0,43.0,43.0,1.0
4225,62.0,30.0,104.0,112.0,111.0,43.0,43.0,1.0
4226,56.0,30.0,104.0,113.0,112.0,43.0,43.0,1.0
4227,61.0,30.0,104.0,113.0,112.0,43.0,43.0,1.0
4228,59.0,30.0,104.0,113.0,112.0,43.0,43.0,1.0
4229,58.0,30.0,104.0,113.0,111.0,43.0,43.0,1.0
4230,56.0,30.0,104.0,113.0,112.0,43.0,43.0,1.0
4231,64.0,29.0,105.0,112.0,112.0,43.0,43.0,1.0
4232,56.0,29.0,104.0,112.0,111.0,43.0,43.0,1.0
4233,58.0,30.0,104.0,114.0,112.0,43.0,43.0,1.0
4234,64.0,29.0,105.0,112.0,111.0,43.0,43.0,1.0
4235,56.0,30.0,104.0,113.0,111.0,43.0,43.0,1.0
4236,57.0,31.0,104.0,113.0,111.0,43.0,43.0,1.0
4237,59.0,30.0,104.0,111.0,111.0,43.0,43.0,1.0
4238,58.0,30.0,103.0,111.0,111.0,43.0,43.0,1.0
4239,60.0,30.0,104.0,112.0,111.0,43.0,43.0,1.0
4240,59.0,30.0,105.0,113.0,111.0,43.0,43.0,1.0
4241,56.0,30.0,104.0,111.0,111.0,43.0,43.0,1.0
4242,57.0,31.0,103.0,112.0,110.0,43.0,43.0,1.0
4243,55.0,31.0,105.0,114.0,111.0,43.0,43.0,1.0
4244,58.0,31.0,103.0,112.0,111.0,43.0,43.0,1.0
4245,57.0,31.0,103.0,112.0,110.0,43.0,43.0,1.0
4246,58.0,31.0,104.0,112.0,111.0,43.0,43.0,1.0
4247,58.0,31.0,105.0,113.0,111.0,43.0,43.0,1.0
4248,58.0,31.0,103.0,112.0,111.0,43.0,43.0,1.0
4249,58.0,31.0,104.0,113.0,111.0,43.0,43.0,1.0
4250,57.0,31.0,103.0,111.0,110.0,43.0,43.0,1.0
4251,57.0,31.0,103.0,112.0,111.0,43.0,43.0,1.0
4252,73.0,28.0,105.0,114.0,114.0,43.0,43.0,1.0
4253,67.0,29.0,108.0,114.0,111.0,43.0,43.0,1.0
4254,58.0,26.0,104.0,111.0,110.0,43.0,43.0,1.0
4255,57.0,28.0,105.0,114.0,111.0,43.0,43.0,1.0
4256,56.0,29.0,110.0,121.0,110.0,43.0,43.0,1.0
4257,60.0,29.0,109.0,118.0,107.0,43.0,43.0,1.0
4258,44.0,29.0,116.0,122.0,103.0,43.0,43.0,1.0
4282,53.0,31.0,129.0,137.0,104.0,44.0,44.0,1.0
4283,52.0,31.0,130.0,138.0,105.0,44.0,44.0,1.0
4284,53.0,31.0,129.0,136.0,104.0,44.0,44.0,1.0
4285,54.0,32.0,130.0,138.0,104.0,44.0,44.0,1.0
4286,54.0,32.0,129.0,137.0,104.0,44.0,44.0,1.0
4287,36.0,19.0,135.0,149.0,117.0,44.0,44.0,1.0
4288,55.0,32.0,131.0,138.0,106.0,44.0,44.0,1.0
4289,37.0,17.0,135.0,151.0,119.0,44.0,44.0,1.0
4290,55.0,32.0,131.0,138.0,106.0,44.0,44.0,1.0
4291,55.0,32.0,130.0,138.0,105.0,44.0,44.0,1.0
4292,53.0,32.0,130.0,137.0,105.0,44.0,44.0,1.0
4293,54.0,33.0,130.0,137.0,105.0,44.0,44.0,1.0
4294,55.0,32.0,130.0,138.0,106.0,44.0,44.0,1.0
4295,53.0,33.0,130.0,137.0,105.0,44.0,44.0,1.0
4296,23.0,26.0,131.0,147.0,111.0,44.0,44.0,1.0
4297,30.0,23.0,127.0,135.0,95.0,44.0,44.0,1.0
4298,54.0,32.0,129.0,137.0,105.0,44.0,44.0,1.0
4299,35.0,18.0,139.0,151.0,118.0,44.0,44.0,1.0
4300,54.0,32.0,129.0,137.0,104.0,44.0,44.0,1.0
4301,15.0,67.0,132.0,145.0,97.0,44.0,44.0,1.0
4302,18.0,96.0,139.0,146.0,95.0,44.0,44.0,1.0
4303,16.0,105.0,147.0,151.0,97.0,44.0,44.0,1.0
4304,12.0,121.0,148.0,149.0,95.0,44.0,44.0,1.0
4305,17.0,55.0,146.0,151.0,97.0,44.0,44.0,1.0
4306,15.0,125.0,146.0,149.0,96.0,44.0,44.0,1.0
4307,17.0,67.0,146.0,150.0,98.0,44.0,44.0,1.0
4308,15.0,125.0,147.0,150.0,97.0,44.0,44.0,1.0
4309,19.0,90.0,147.0,150.0,99.0,44.0,44.0,1.0
4310,15.0,111.0,143.0,148.0,98.0,44.0,44.0,1.0
4311,19.0,45.0,143.0,148.0,98.0,44.0,44.0,1.0
4312,14.0,127.0,145.0,149.0,96.0,44.0,44.0,1.0
4313,18.0,99.0,143.0,148.0,97.0,44.0,44.0,1.0
4314,19.0,52.0,143.0,149.0,95.0,44.0,44.0,1.0
4315,16.0,118.0,143.0,148.0,97.0,44.0,44.0,1.0
4316,18.0,50.0,142.0,148.0,96.0,44.0,44.0,1.0
4317,18.0,55.0,140.0,146.0,98.0,44.0,44.0,1.0
4318,17.0,54.0,144.0,149.0,95.0,44.0,44.0,1.0
4319,19.0,72.0,139.0,146.0,98.0,44.0,44.0,1.0
4320,16.0,84.0,144.0,149.0,95.0,44.0,44.0,1.0
4321,18.0,76.0,140.0,146.0,98.0,44.0,44.0,1.0
4322,17.0,59.0,143.0,148.0,97.0,44.0,44.0,1.0
4323,18.0,61.0,140.0,146.0,97.0,44.0,44.0,1.0
