frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label
2162,64.0,106.0,98.0,137.0,130.0,
2163,60.0,105.0,98.0,136.0,130.0,
2164,58.0,105.0,98.0,136.0,129.0,
2165,59.0,105.0,98.0,135.0,128.0,
2166,61.0,106.0,98.0,136.0,129.0,
2167,63.0,107.0,100.0,136.0,129.0,
2168,66.0,108.0,99.0,136.0,128.0,
2169,66.0,108.0,98.0,136.0,128.0,
2170,65.0,108.0,99.0,136.0,129.0,
2171,63.0,108.0,99.0,136.0,128.0,
2172,62.0,107.0,99.0,136.0,129.0,
2173,63.0,107.0,99.0,136.0,129.0,
2174,61.0,106.0,99.0,135.0,130.0,
2175,59.0,105.0,98.0,136.0,130.0,
2176,60.0,106.0,99.0,135.0,129.0,
2177,59.0,104.0,97.0,135.0,129.0,
2178,63.0,106.0,97.0,136.0,129.0,
2179,64.0,109.0,98.0,137.0,128.0,
2180,63.0,109.0,99.0,136.0,129.0,
2181,63.0,108.0,98.0,136.0,129.0,
2182,65.0,108.0,97.0,136.0,129.0,
2183,64.0,107.0,98.0,136.0,129.0,
2184,63.0,106.0,97.0,136.0,129.0,
2185,64.0,108.0,97.0,136.0,129.0,
2186,64.0,109.0,98.0,136.0,129.0,
2187,83.0,37.0,117.0,117.0,121.0,
2188,96.0,24.0,113.0,106.0,104.0,
2189,64.0,145.0,149.0,156.0,147.0,
2190,43.0,21.0,73.0,65.0,63.0,
2191,38.0,25.0,79.0,75.0,75.0,
2192,41.0,30.0,77.0,74.0,72.0,
2193,29.0,79.0,88.0,95.0,110.0,
2194,40.0,42.0,53.0,83.0,89.0,
2203,35.0,12.0,72.0,124.0,129.0,22
2205,31.0,98.0,114.0,127.0,150.0,22
2206,25.0,100.0,118.0,130.0,162.0,22
2207,29.0,108.0,123.0,137.0,157.0,22
2209,42.0,133.0,141.0,138.0,128.0,22
2210,45.0,131.0,137.0,141.0,120.0,22
2211,24.0,114.0,128.0,133.0,136.0,22
2213,36.0,94.0,108.0,117.0,139.0,22
2214,34.0,90.0,105.0,114.0,138.0,22
2215,48.0,127.0,140.0,145.0,141.0,22
2216,36.0,121.0,129.0,134.0,147.0,22
2219,26.0,49.0,55.0,58.0,76.0,22
2220,29.0,59.0,63.0,65.0,80.0,22
2221,25.0,120.0,128.0,135.0,154.0,22
2223,25.0,75.0,94.0,103.0,155.0,22
2226,48.0,66.0,101.0,118.0,112.0,22
2227,45.0,19.0,83.0,63.0,57.0,22
2228,50.0,31.0,76.0,64.0,60.0,22
2229,41.0,32.0,72.0,89.0,99.0,22
2230,27.0,38.0,43.0,45.0,89.0,22
2231,58.0,17.0,71.0,57.0,53.0,22
2232,51.0,30.0,77.0,63.0,58.0,22
2233,41.0,59.0,95.0,114.0,146.0,22
2234,36.0,50.0,74.0,85.0,136.0,22
2236,42.0,75.0,100.0,117.0,168.0,22
2237,36.0,42.0,73.0,88.0,148.0,22
2238,45.0,73.0,103.0,122.0,168.0,22
2239,38.0,53.0,91.0,106.0,164.0,22
2263,88.0,104.0,109.0,127.0,67.0,
2264,51.0,42.0,28.0,22.0,34.0,
2275,13.0,46.0,61.0,68.0,93.0,
2277,69.0,17.0,6.0,5.0,8.0,
2278,67.0,15.0,5.0,5.0,7.0,
2279,64.0,12.0,2.0,6.0,5.0,
2280,65.0,11.0,2.0,7.0,5.0,
2281,63.0,10.0,1.0,8.0,4.0,
2282,60.0,10.0,2.0,9.0,5.0,
2283,59.0,9.0,2.0,9.0,4.0,
2284,60.0,9.0,2.0,10.0,5.0,23
2285,59.0,9.0,3.0,9.0,5.0,23
2286,59.0,9.0,2.0,9.0,5.0,23
2287,60.0,9.0,3.0,9.0,6.0,23
2288,59.0,9.0,2.0,10.0,5.0,23
2289,58.0,9.0,3.0,9.0,5.0,23
2290,58.0,9.0,3.0,9.0,5.0,23
2291,57.0,9.0,3.0,10.0,5.0,23
2292,57.0,9.0,3.0,9.0,6.0,23
2293,57.0,9.0,3.0,10.0,5.0,23
2294,56.0,9.0,2.0,9.0,6.0,23
2295,57.0,8.0,3.0,10.0,5.0,23
2296,57.0,9.0,2.0,9.0,5.0,23
2297,58.0,9.0,2.0,9.0,5.0,23
2298,59.0,9.0,3.0,10.0,6.0,23
2299,57.0,9.0,2.0,9.0,5.0,23
2300,58.0,9.0,2.0,10.0,6.0,23
2301,58.0,9.0,2.0,9.0,6.0,23
2302,57.0,9.0,2.0,9.0,6.0,23
2303,58.0,9.0,3.0,9.0,6.0,23
2304,58.0,9.0,2.0,9.0,6.0,23
2305,58.0,9.0,2.0,9.0,6.0,23
2306,58.0,9.0,2.0,9.0,6.0,23
2307,58.0,9.0,2.0,9.0,6.0,23
2308,58.0,9.0,3.0,10.0,6.0,23
2309,58.0,9.0,2.0,9.0,6.0,23
2310,58.0,9.0,3.0,10.0,6.0,23
2311,58.0,9.0,2.0,9.0,6.0,23
2312,58.0,9.0,3.0,10.0,6.0,23
2313,58.0,9.0,3.0,10.0,6.0,23
2314,58.0,9.0,3.0,10.0,6.0,23
2315,58.0,9.0,3.0,10.0,6.0,23
2316,58.0,9.0,3.0,10.0,6.0,23
2317,58.0,9.0,3.0,10.0,6.0,23
2318,59.0,9.0,3.0,10.0,6.0,23
2319,58.0,9.0,2.0,10.0,6.0,23
2320,59.0,9.0,3.0,10.0,6.0,23
2321,59.0,9.0,3.0,9.0,6.0,23
2322,58.0,9.0,3.0,9.0,6.0,23
2323,58.0,9.0,3.0,9.0,6.0,23
2324,58.0,9.0,3.0,9.0,6.0,23
2325,59.0,9.0,3.0,10.0,6.0,23
2326,58.0,9.0,3.0,10.0,6.0,23
2327,58.0,9.0,3.0,9.0,6.0,23
2328,59.0,9.0,2.0,10.0,6.0,23
2329,60.0,9.0,3.0,10.0,6.0,23
2330,59.0,9.0,3.0,10.0,6.0,23
2331,59.0,9.0,3.0,10.0,6.0,23
2332,59.0,9.0,3.0,10.0,6.0,23
2333,58.0,9.0,2.0,9.0,6.0,23
2334,59.0,9.0,3.0,9.0,6.0,23
2335,59.0,9.0,2.0,10.0,6.0,
2336,60.0,9.0,2.0,9.0,6.0,
2337,59.0,9.0,3.0,9.0,6.0,
2338,59.0,9.0,3.0,9.0,6.0,
2339,59.0,9.0,3.0,9.0,6.0,
2340,59.0,9.0,3.0,9.0,6.0,
2341,59.0,9.0,3.0,9.0,6.0,
2342,59.0,9.0,3.0,9.0,6.0,
2343,58.0,9.0,2.0,9.0,6.0,
2344,59.0,9.0,3.0,9.0,6.0,
2345,59.0,9.0,2.0,9.0,6.0,
2346,60.0,9.0,3.0,10.0,6.0,
2347,60.0,9.0,2.0,9.0,6.0,
2348,59.0,9.0,2.0,9.0,6.0,
2349,59.0,9.0,2.0,9.0,6.0,
2350,59.0,9.0,2.0,9.0,6.0,
2351,59.0,9.0,2.0,9.0,6.0,
2352,60.0,9.0,2.0,9.0,6.0,
2353,60.0,9.0,3.0,9.0,6.0,
2354,59.0,9.0,3.0,9.0,6.0,
2355,59.0,9.0,3.0,9.0,6.0,
2356,59.0,9.0,3.0,9.0,6.0,
2357,59.0,10.0,3.0,9.0,7.0,
2358,58.0,9.0,2.0,9.0,6.0,
2359,59.0,10.0,3.0,9.0,7.0,
2360,57.0,9.0,3.0,9.0,6.0,
2361,58.0,9.0,3.0,9.0,7.0,
2362,57.0,9.0,2.0,9.0,6.0,
2363,57.0,9.0,3.0,9.0,6.0,
2364,56.0,9.0,2.0,9.0,6.0,
2365,57.0,9.0,2.0,9.0,6.0,
2366,56.0,9.0,1.0,8.0,6.0,
2367,59.0,9.0,2.0,9.0,6.0,
2368,61.0,8.0,3.0,9.0,9.0,
2369,61.0,10.0,3.0,9.0,9.0,
2370,63.0,10.0,5.0,11.0,25.0,
2371,65.0,10.0,5.0,11.0,24.0,
2372,66.0,12.0,5.0,11.0,67.0,
2373,63.0,12.0,5.0,11.0,67.0,
2374,57.0,12.0,4.0,8.0,102.0,
2375,60.0,13.0,5.0,8.0,104.0,
2376,56.0,15.0,7.0,9.0,113.0,
2377,54.0,15.0,6.0,9.0,109.0,24
2378,55.0,18.0,9.0,10.0,116.0,24
2379,52.0,17.0,9.0,10.0,112.0,24
2380,56.0,20.0,11.0,12.0,117.0,24
2381,59.0,20.0,10.0,12.0,118.0,24
2382,59.0,25.0,17.0,19.0,119.0,24
2383,62.0,24.0,15.0,19.0,120.0,24
2384,64.0,28.0,20.0,20.0,127.0,24
2385,62.0,29.0,20.0,23.0,128.0,24
2386,50.0,42.0,39.0,144.0,139.0,24
2387,49.0,43.0,35.0,143.0,137.0,24
2388,48.0,52.0,42.0,144.0,138.0,24
2389,50.0,54.0,44.0,142.0,137.0,24
2390,49.0,60.0,51.0,143.0,135.0,24
2391,49.0,61.0,49.0,144.0,136.0,24
2392,61.0,68.0,68.0,72.0,117.0,24
2393,54.0,72.0,74.0,86.0,120.0,24
2394,56.0,77.0,77.0,67.0,107.0,24
2395,61.0,77.0,72.0,59.0,107.0,24
2396,72.0,100.0,118.0,107.0,121.0,24
2397,74.0,91.0,109.0,105.0,114.0,24
2398,68.0,108.0,126.0,122.0,114.0,24
2399,66.0,102.0,125.0,115.0,112.0,24
2400,66.0,108.0,130.0,124.0,123.0,24
2401,58.0,107.0,127.0,121.0,119.0,24
2402,55.0,110.0,130.0,127.0,124.0,24
2403,55.0,111.0,132.0,133.0,126.0,24
2404,65.0,116.0,137.0,133.0,137.0,24
2405,51.0,115.0,136.0,134.0,134.0,24
2406,53.0,113.0,131.0,133.0,122.0,24
2407,52.0,115.0,135.0,138.0,131.0,24
2408,60.0,115.0,135.0,135.0,125.0,24
2409,56.0,115.0,132.0,132.0,125.0,24
2410,60.0,114.0,134.0,134.0,125.0,24
2411,66.0,116.0,136.0,133.0,129.0,24
2412,63.0,117.0,134.0,133.0,130.0,24
2413,53.0,115.0,133.0,135.0,127.0,24
2414,53.0,114.0,132.0,134.0,123.0,24
2415,56.0,114.0,133.0,134.0,123.0,24
2416,59.0,114.0,134.0,132.0,122.0,24
2417,61.0,115.0,134.0,132.0,126.0,24
2418,60.0,114.0,132.0,133.0,124.0,24
2419,59.0,113.0,132.0,131.0,122.0,24
2420,61.0,115.0,133.0,131.0,124.0,24
2421,59.0,117.0,135.0,135.0,125.0,24
2422,64.0,117.0,135.0,132.0,127.0,24
2423,74.0,116.0,133.0,129.0,124.0,24
2424,67.0,117.0,134.0,131.0,124.0,24
2425,74.0,119.0,135.0,127.0,130.0,24
2426,72.0,118.0,132.0,126.0,123.0,24
2427,70.0,118.0,134.0,130.0,126.0,24
2428,71.0,119.0,136.0,131.0,126.0,24
2429,72.0,118.0,135.0,130.0,126.0,
2430,75.0,119.0,135.0,129.0,127.0,
2431,73.0,119.0,135.0,129.0,124.0,
2432,73.0,117.0,133.0,127.0,125.0,
2433,72.0,120.0,136.0,131.0,125.0,
2434,73.0,119.0,135.0,128.0,126.0,
2435,76.0,118.0,133.0,127.0,127.0,
2436,75.0,120.0,134.0,129.0,126.0,
2437,74.0,122.0,138.0,132.0,130.0,
2438,77.0,119.0,134.0,128.0,128.0,
2439,75.0,119.0,134.0,129.0,126.0,
2440,75.0,121.0,138.0,131.0,130.0,
2441,75.0,120.0,135.0,129.0,128.0,
2442,75.0,120.0,136.0,130.0,128.0,
2443,78.0,120.0,135.0,129.0,129.0,
2444,76.0,120.0,135.0,130.0,127.0,
2445,74.0,119.0,136.0,129.0,127.0,
2446,75.0,119.0,135.0,128.0,127.0,
2447,75.0,120.0,135.0,129.0,127.0,
2448,77.0,119.0,135.0,127.0,127.0,
2449,73.0,119.0,135.0,129.0,126.0,
2450,75.0,119.0,136.0,130.0,127.0,
2451,74.0,119.0,135.0,129.0,127.0,
2452,75.0,119.0,136.0,131.0,129.0,
2453,76.0,121.0,138.0,131.0,129.0,
2454,75.0,119.0,136.0,129.0,129.0,
2455,75.0,120.0,137.0,130.0,127.0,
2456,27.0,138.0,147.0,147.0,25.0,
2457,24.0,139.0,143.0,147.0,26.0,
2458,23.0,141.0,141.0,146.0,25.0,
2459,23.0,143.0,142.0,147.0,25.0,
2460,23.0,145.0,143.0,149.0,26.0,
2461,23.0,145.0,144.0,149.0,26.0,
2462,23.0,146.0,144.0,150.0,26.0,
2463,24.0,147.0,144.0,150.0,26.0,
2464,23.0,146.0,144.0,150.0,26.0,
2465,23.0,146.0,144.0,150.0,26.0,
2466,24.0,146.0,144.0,150.0,26.0,
2467,23.0,144.0,143.0,149.0,26.0,
2468,24.0,148.0,145.0,151.0,26.0,
2469,24.0,145.0,144.0,150.0,26.0,25
2470,24.0,146.0,144.0,150.0,26.0,25
2471,23.0,145.0,144.0,150.0,26.0,25
2472,23.0,146.0,144.0,150.0,26.0,25
2473,23.0,145.0,144.0,149.0,26.0,25
2474,24.0,146.0,144.0,149.0,26.0,25
2475,23.0,145.0,144.0,149.0,26.0,25
2476,23.0,146.0,144.0,150.0,26.0,25
2477,23.0,145.0,143.0,149.0,26.0,25
2478,24.0,147.0,145.0,150.0,26.0,25
2479,23.0,145.0,144.0,150.0,26.0,25
2480,24.0,147.0,145.0,150.0,25.0,25
2481,23.0,145.0,144.0,149.0,26.0,25
2482,24.0,146.0,145.0,150.0,26.0,25
2483,23.0,146.0,144.0,149.0,26.0,25
2484,23.0,147.0,145.0,150.0,25.0,25
2485,23.0,146.0,144.0,149.0,25.0,25
2486,24.0,147.0,145.0,150.0,26.0,25
2487,23.0,146.0,145.0,150.0,26.0,25
2488,23.0,146.0,145.0,150.0,26.0,25
2489,23.0,147.0,146.0,151.0,26.0,25
2490,24.0,148.0,145.0,151.0,26.0,25
2491,24.0,148.0,146.0,151.0,27.0,25
2492,24.0,147.0,145.0,151.0,26.0,25
2493,24.0,147.0,146.0,150.0,27.0,25
2494,23.0,146.0,144.0,150.0,26.0,25
2495,24.0,145.0,145.0,149.0,26.0,25
2496,24.0,146.0,146.0,150.0,27.0,25
2497,24.0,145.0,145.0,150.0,27.0,25
2498,24.0,145.0,145.0,150.0,27.0,25
2499,24.0,145.0,145.0,150.0,26.0,25
2500,23.0,145.0,144.0,150.0,26.0,25
2501,22.0,144.0,144.0,150.0,26.0,25
2502,23.0,144.0,144.0,150.0,27.0,25
2503,23.0,144.0,144.0,150.0,26.0,25
2504,23.0,144.0,144.0,150.0,27.0,25
2505,23.0,144.0,144.0,149.0,27.0,25
2506,23.0,144.0,144.0,150.0,26.0,25
2507,23.0,144.0,144.0,149.0,26.0,25
2508,25.0,145.0,145.0,151.0,27.0,25
2509,24.0,144.0,144.0,150.0,27.0,25
2510,24.0,146.0,145.0,151.0,27.0,25
2511,24.0,143.0,144.0,149.0,27.0,25
2512,24.0,145.0,145.0,151.0,27.0,25
2513,24.0,145.0,145.0,150.0,27.0,25
2514,24.0,147.0,146.0,151.0,27.0,25
2515,24.0,144.0,144.0,150.0,27.0,25
2516,24.0,145.0,144.0,150.0,27.0,25
2517,24.0,144.0,144.0,149.0,27.0,25
2518,24.0,145.0,144.0,150.0,27.0,25
2519,23.0,143.0,144.0,149.0,27.0,
2520,23.0,144.0,144.0,149.0,27.0,
2521,23.0,144.0,144.0,150.0,28.0,
2522,23.0,144.0,144.0,150.0,27.0,
2523,23.0,144.0,144.0,149.0,27.0,
2524,23.0,144.0,144.0,149.0,27.0,
2525,23.0,143.0,143.0,148.0,26.0,
2526,23.0,144.0,144.0,149.0,27.0,
2527,24.0,144.0,144.0,149.0,27.0,
2528,23.0,143.0,143.0,149.0,26.0,
2529,23.0,144.0,144.0,149.0,27.0,
2530,24.0,144.0,144.0,149.0,27.0,
2531,24.0,143.0,143.0,147.0,27.0,
2532,23.0,143.0,143.0,149.0,27.0,
2533,24.0,143.0,144.0,148.0,27.0,
2534,23.0,143.0,143.0,148.0,27.0,
2535,24.0,144.0,144.0,148.0,27.0,
2536,22.0,143.0,143.0,148.0,26.0,
2537,24.0,144.0,144.0,148.0,27.0,
2538,23.0,143.0,143.0,148.0,26.0,
2539,23.0,144.0,143.0,148.0,27.0,
2540,23.0,143.0,143.0,147.0,26.0,
2541,23.0,144.0,143.0,148.0,27.0,
2542,24.0,143.0,143.0,148.0,27.0,
2543,25.0,144.0,144.0,148.0,27.0,
2544,24.0,143.0,144.0,148.0,26.0,
2545,24.0,144.0,144.0,148.0,27.0,
2546,62.0,15.0,5.0,121.0,125.0,
2547,65.0,17.0,5.0,108.0,118.0,
2548,65.0,16.0,6.0,110.0,120.0,
2549,64.0,17.0,5.0,110.0,121.0,
2550,64.0,16.0,6.0,108.0,120.0,
2551,65.0,17.0,5.0,108.0,119.0,
2552,64.0,16.0,6.0,110.0,121.0,
2553,62.0,17.0,6.0,108.0,119.0,
2554,63.0,17.0,6.0,107.0,118.0,
2555,64.0,17.0,6.0,109.0,119.0,
2556,63.0,17.0,6.0,109.0,119.0,
2557,65.0,17.0,5.0,108.0,119.0,
2558,62.0,16.0,5.0,109.0,120.0,
2559,63.0,17.0,5.0,107.0,119.0,
2560,63.0,16.0,7.0,110.0,120.0,26
2561,64.0,17.0,7.0,108.0,119.0,26
2562,65.0,17.0,6.0,111.0,119.0,26
2563,66.0,16.0,6.0,109.0,120.0,26
2564,65.0,16.0,6.0,110.0,121.0,26
2565,63.0,16.0,6.0,109.0,120.0,26
2566,65.0,17.0,7.0,110.0,120.0,26
2567,64.0,17.0,6.0,110.0,121.0,26
2568,66.0,17.0,6.0,112.0,122.0,26
2569,65.0,17.0,6.0,111.0,121.0,26
2570,64.0,17.0,6.0,111.0,120.0,26
2571,24.0,83.0,129.0,144.0,96.0,26
2572,23.0,69.0,84.0,101.0,143.0,26
2573,67.0,17.0,6.0,113.0,123.0,26
2574,64.0,17.0,6.0,110.0,120.0,26
2575,65.0,17.0,6.0,113.0,122.0,26
2576,67.0,17.0,6.0,115.0,123.0,26
2577,65.0,17.0,6.0,112.0,122.0,26
2578,66.0,17.0,6.0,114.0,122.0,26
2579,64.0,17.0,6.0,113.0,121.0,26
2580,68.0,18.0,7.0,114.0,123.0,26
2581,65.0,17.0,6.0,112.0,121.0,26
2582,66.0,17.0,6.0,115.0,123.0,26
2583,65.0,17.0,6.0,113.0,122.0,26
2584,63.0,18.0,6.0,113.0,121.0,26
2585,67.0,18.0,6.0,113.0,121.0,26
2586,66.0,17.0,6.0,113.0,122.0,26
2587,65.0,18.0,6.0,113.0,120.0,26
2588,67.0,18.0,6.0,113.0,122.0,26
2589,66.0,18.0,7.0,111.0,119.0,26
2590,68.0,18.0,6.0,114.0,121.0,26
2591,66.0,18.0,7.0,113.0,121.0,26
2592,67.0,18.0,7.0,113.0,121.0,26
2593,67.0,18.0,7.0,112.0,120.0,26
2594,67.0,19.0,7.0,112.0,119.0,26
2595,67.0,18.0,7.0,113.0,120.0,26
2596,68.0,18.0,7.0,112.0,119.0,26
2597,66.0,18.0,7.0,112.0,120.0,26
2598,67.0,19.0,7.0,111.0,119.0,26
2599,66.0,18.0,6.0,111.0,119.0,26
2600,67.0,19.0,6.0,112.0,119.0,26
2601,66.0,18.0,6.0,112.0,120.0,26
2602,70.0,19.0,7.0,112.0,119.0,26
2603,65.0,18.0,6.0,111.0,118.0,26
2604,68.0,19.0,7.0,112.0,119.0,26
2605,66.0,18.0,6.0,109.0,117.0,26
2606,67.0,19.0,6.0,112.0,119.0,26
2607,67.0,18.0,6.0,110.0,118.0,26
2608,68.0,19.0,6.0,112.0,119.0,26
2609,68.0,18.0,6.0,111.0,119.0,26
2610,67.0,18.0,6.0,111.0,119.0,26
2611,69.0,18.0,6.0,111.0,120.0,26
2612,68.0,18.0,6.0,112.0,120.0,26
2613,69.0,19.0,7.0,111.0,119.0,26
2614,67.0,18.0,6.0,112.0,119.0,26
2615,69.0,19.0,7.0,111.0,119.0,26
2616,68.0,18.0,6.0,112.0,120.0,26
2617,69.0,19.0,7.0,111.0,120.0,26
2618,69.0,19.0,6.0,112.0,120.0,26
2619,69.0,19.0,7.0,111.0,119.0,26
2620,68.0,19.0,7.0,110.0,120.0,26
2621,68.0,19.0,7.0,109.0,117.0,26
2622,65.0,19.0,7.0,108.0,116.0,26
2623,67.0,20.0,7.0,108.0,116.0,
2624,66.0,20.0,7.0,109.0,117.0,
2625,66.0,20.0,6.0,110.0,116.0,
2626,70.0,19.0,7.0,111.0,118.0,
2627,64.0,19.0,6.0,108.0,116.0,
2628,66.0,20.0,7.0,110.0,117.0,
2629,67.0,20.0,6.0,110.0,117.0,
2630,68.0,20.0,7.0,109.0,116.0,
2631,66.0,19.0,6.0,107.0,115.0,
2632,67.0,20.0,6.0,106.0,114.0,
2633,67.0,20.0,7.0,105.0,113.0,
2634,64.0,20.0,7.0,104.0,111.0,
2635,64.0,21.0,7.0,105.0,112.0,
2636,12.0,12.0,125.0,128.0,117.0,
2637,11.0,11.0,127.0,130.0,120.0,
2638,11.0,12.0,126.0,131.0,123.0,
2639,11.0,11.0,127.0,130.0,123.0,
2640,11.0,12.0,127.0,131.0,124.0,
2641,11.0,12.0,128.0,131.0,123.0,
2642,12.0,12.0,127.0,130.0,124.0,
2643,12.0,11.0,127.0,130.0,123.0,
2644,11.0,12.0,127.0,131.0,123.0,
2645,12.0,12.0,127.0,131.0,123.0,
2646,11.0,12.0,128.0,131.0,124.0,
2647,12.0,12.0,127.0,131.0,122.0,
2648,11.0,12.0,128.0,131.0,123.0,27
2649,11.0,13.0,128.0,131.0,123.0,27
2650,12.0,12.0,127.0,131.0,122.0,27
2651,11.0,13.0,129.0,132.0,124.0,27
2652,11.0,12.0,127.0,130.0,121.0,27
2653,10.0,13.0,129.0,132.0,124.0,27
2654,11.0,12.0,128.0,131.0,123.0,27
2655,11.0,13.0,129.0,132.0,124.0,27
2656,12.0,12.0,127.0,130.0,121.0,27
2657,10.0,13.0,128.0,132.0,124.0,27
2658,11.0,12.0,127.0,130.0,121.0,27
2659,10.0,12.0,127.0,131.0,123.0,27
2660,11.0,12.0,128.0,130.0,121.0,27
2661,11.0,13.0,128.0,131.0,124.0,27
2662,11.0,12.0,128.0,131.0,123.0,27
2663,11.0,13.0,128.0,132.0,124.0,27
2664,11.0,13.0,128.0,131.0,123.0,27
2665,11.0,13.0,129.0,132.0,124.0,27
2666,12.0,12.0,128.0,131.0,123.0,27
2667,11.0,12.0,128.0,131.0,124.0,27
2668,11.0,13.0,129.0,132.0,124.0,27
2669,11.0,12.0,128.0,131.0,123.0,27
2670,11.0,13.0,129.0,132.0,124.0,27
2671,12.0,12.0,128.0,131.0,123.0,27
2672,11.0,13.0,128.0,132.0,123.0,27
2673,11.0,12.0,128.0,131.0,123.0,27
2674,11.0,13.0,129.0,132.0,123.0,27
2675,11.0,12.0,127.0,131.0,123.0,27
2676,11.0,13.0,128.0,131.0,123.0,27
2677,11.0,13.0,128.0,131.0,123.0,27
2678,11.0,12.0,128.0,131.0,123.0,27
2679,11.0,13.0,128.0,131.0,123.0,27
2680,11.0,12.0,127.0,130.0,122.0,27
2681,11.0,12.0,127.0,131.0,123.0,27
2682,11.0,12.0,128.0,131.0,123.0,27
2683,11.0,12.0,128.0,131.0,124.0,27
2684,11.0,12.0,127.0,131.0,124.0,27
2685,11.0,12.0,127.0,130.0,123.0,27
2686,11.0,12.0,128.0,131.0,123.0,27
2687,11.0,12.0,128.0,131.0,123.0,27
2688,11.0,12.0,126.0,130.0,122.0,27
2689,10.0,12.0,127.0,131.0,123.0,27
2690,11.0,12.0,126.0,130.0,122.0,27
2691,11.0,12.0,127.0,131.0,123.0,27
2692,11.0,12.0,126.0,130.0,123.0,27
2693,11.0,12.0,127.0,130.0,123.0,27
2694,11.0,12.0,126.0,130.0,123.0,27
2695,11.0,12.0,128.0,131.0,123.0,27
2696,11.0,12.0,126.0,130.0,122.0,27
2697,11.0,12.0,128.0,131.0,123.0,27
2698,10.0,12.0,126.0,130.0,122.0,27
2699,11.0,12.0,127.0,130.0,122.0,
2700,10.0,12.0,125.0,129.0,122.0,
2701,10.0,12.0,127.0,131.0,122.0,
2702,10.0,12.0,127.0,130.0,122.0,
2703,10.0,12.0,126.0,130.0,123.0,
2704,10.0,12.0,126.0,130.0,123.0,
2705,10.0,12.0,126.0,130.0,122.0,
2706,10.0,12.0,126.0,130.0,121.0,
2707,10.0,12.0,127.0,130.0,123.0,
2708,10.0,12.0,126.0,130.0,122.0,
2709,10.0,12.0,126.0,130.0,122.0,
2710,10.0,12.0,126.0,130.0,121.0,
2711,9.0,12.0,126.0,130.0,123.0,
2712,9.0,12.0,127.0,130.0,122.0,
2713,9.0,12.0,126.0,130.0,122.0,
2714,9.0,12.0,126.0,130.0,122.0,
2715,10.0,12.0,125.0,129.0,122.0,
2716,10.0,12.0,126.0,129.0,122.0,
2717,9.0,12.0,126.0,130.0,123.0,
2718,9.0,12.0,126.0,130.0,122.0,
2719,10.0,11.0,126.0,130.0,122.0,
2720,10.0,12.0,125.0,129.0,123.0,
2721,9.0,12.0,125.0,129.0,121.0,
2722,10.0,12.0,125.0,129.0,121.0,
2723,9.0,12.0,124.0,128.0,121.0,
2724,9.0,12.0,125.0,129.0,121.0,
2725,9.0,12.0,125.0,129.0,121.0,
2726,78.0,1.0,2.0,3.0,115.0,
2727,68.0,3.0,5.0,4.0,108.0,
2728,70.0,4.0,5.0,5.0,111.0,
2729,72.0,2.0,4.0,4.0,109.0,
2730,71.0,3.0,4.0,3.0,111.0,
2731,71.0,2.0,4.0,5.0,110.0,
2732,73.0,3.0,4.0,5.0,110.0,
2733,72.0,2.0,4.0,5.0,108.0,
2734,74.0,1.0,3.0,4.0,111.0,28
2735,127.0,130.0,98.0,61.0,69.0,28
2736,81.0,82.0,85.0,102.0,84.0,28
2737,53.0,51.0,37.0,77.0,52.0,28
2738,75.0,2.0,3.0,3.0,111.0,28
2739,73.0,2.0,4.0,3.0,109.0,28
2740,74.0,2.0,4.0,3.0,110.0,28
2741,74.0,2.0,4.0,4.0,111.0,28
2742,72.0,2.0,4.0,4.0,109.0,28
2743,74.0,1.0,3.0,3.0,110.0,28
2744,73.0,2.0,4.0,3.0,110.0,28
2745,73.0,2.0,4.0,3.0,109.0,28
2746,74.0,2.0,3.0,2.0,110.0,28
2747,74.0,1.0,3.0,2.0,110.0,28
2748,74.0,2.0,4.0,3.0,110.0,28
2749,74.0,1.0,3.0,2.0,109.0,28
2750,74.0,2.0,3.0,2.0,109.0,28
2751,73.0,2.0,4.0,3.0,110.0,28
2752,73.0,1.0,4.0,3.0,109.0,28
2753,73.0,2.0,4.0,4.0,108.0,28
2754,73.0,1.0,4.0,4.0,108.0,28
2755,73.0,0.0,4.0,5.0,109.0,28
2756,73.0,1.0,4.0,6.0,109.0,28
2757,74.0,2.0,5.0,5.0,109.0,28
2758,75.0,2.0,3.0,4.0,110.0,28
2759,77.0,2.0,3.0,3.0,112.0,28
2760,76.0,2.0,2.0,1.0,114.0,28
2761,74.0,2.0,2.0,1.0,112.0,28
2762,74.0,1.0,3.0,1.0,111.0,28
2763,74.0,2.0,4.0,2.0,112.0,28
2764,72.0,2.0,4.0,2.0,111.0,28
2765,73.0,3.0,4.0,3.0,111.0,28
2766,72.0,3.0,4.0,3.0,110.0,28
2767,73.0,2.0,3.0,2.0,112.0,28
2768,74.0,1.0,4.0,2.0,112.0,28
2769,73.0,3.0,4.0,2.0,111.0,28
2770,75.0,2.0,4.0,2.0,112.0,28
2771,75.0,1.0,4.0,2.0,112.0,28
2772,74.0,2.0,4.0,3.0,111.0,28
2773,74.0,2.0,4.0,3.0,112.0,28
2774,74.0,2.0,4.0,3.0,112.0,28
2775,75.0,2.0,4.0,3.0,111.0,28
2776,75.0,2.0,4.0,3.0,112.0,28
2777,74.0,2.0,4.0,3.0,112.0,28
2778,74.0,2.0,3.0,2.0,112.0,28
2779,74.0,2.0,4.0,3.0,113.0,28
