frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,sign,sign_character,dynamic
2460,23.0,145.0,143.0,149.0,26.0,25.0,Y,
2461,23.0,145.0,144.0,149.0,26.0,25.0,Y,
2462,23.0,146.0,144.0,150.0,26.0,25.0,Y,
2463,24.0,147.0,144.0,150.0,26.0,25.0,Y,
2464,23.0,146.0,144.0,150.0,26.0,25.0,Y,
2465,23.0,146.0,144.0,150.0,26.0,25.0,Y,
2466,24.0,146.0,144.0,150.0,26.0,25.0,Y,
2467,23.0,144.0,143.0,149.0,26.0,25.0,Y,
2468,24.0,148.0,145.0,151.0,26.0,25.0,Y,
2469,24.0,145.0,144.0,150.0,26.0,25.0,Y,
2470,24.0,146.0,144.0,150.0,26.0,25.0,Y,
2471,23.0,145.0,144.0,150.0,26.0,25.0,Y,
2472,23.0,146.0,144.0,150.0,26.0,25.0,Y,
2473,23.0,145.0,144.0,149.0,26.0,25.0,Y,
2474,24.0,146.0,144.0,149.0,26.0,25.0,Y,
2475,23.0,145.0,144.0,149.0,26.0,25.0,Y,
2476,23.0,146.0,144.0,150.0,26.0,25.0,Y,
2477,23.0,145.0,143.0,149.0,26.0,25.0,Y,
2478,24.0,147.0,145.0,150.0,26.0,25.0,Y,
2479,23.0,145.0,144.0,150.0,26.0,25.0,Y,
2480,24.0,147.0,145.0,150.0,25.0,25.0,Y,
2481,23.0,145.0,144.0,149.0,26.0,25.0,Y,
2482,24.0,146.0,145.0,150.0,26.0,25.0,Y,
2483,23.0,146.0,144.0,149.0,26.0,25.0,Y,
2484,23.0,147.0,145.0,150.0,25.0,25.0,Y,
2485,23.0,146.0,144.0,149.0,25.0,25.0,Y,
2486,24.0,147.0,145.0,150.0,26.0,25.0,Y,
2487,23.0,146.0,145.0,150.0,26.0,25.0,Y,
2517,24.0,144.0,144.0,149.0,27.0,26.0,R,
2518,24.0,145.0,144.0,150.0,27.0,26.0,R,
2519,23.0,143.0,144.0,149.0,27.0,26.0,R,
2520,23.0,144.0,144.0,149.0,27.0,26.0,R,
2521,23.0,144.0,144.0,150.0,28.0,26.0,R,
2522,23.0,144.0,144.0,150.0,27.0,26.0,R,
2523,23.0,144.0,144.0,149.0,27.0,26.0,R,
2524,23.0,144.0,144.0,149.0,27.0,26.0,R,
2525,23.0,143.0,143.0,148.0,26.0,26.0,R,
2526,23.0,144.0,144.0,149.0,27.0,26.0,R,
2527,24.0,144.0,144.0,149.0,27.0,26.0,R,
2528,23.0,143.0,143.0,149.0,26.0,26.0,R,
2529,23.0,144.0,144.0,149.0,27.0,26.0,R,
2530,24.0,144.0,144.0,149.0,27.0,26.0,R,
2531,24.0,143.0,143.0,147.0,27.0,26.0,R,
2532,23.0,143.0,143.0,149.0,27.0,26.0,R,
2533,24.0,143.0,144.0,148.0,27.0,26.0,R,
2534,23.0,143.0,143.0,148.0,27.0,26.0,R,
2535,24.0,144.0,144.0,148.0,27.0,26.0,R,
2536,22.0,143.0,143.0,148.0,26.0,26.0,R,
2537,24.0,144.0,144.0,148.0,27.0,26.0,R,
2538,23.0,143.0,143.0,148.0,26.0,26.0,R,
2539,23.0,144.0,143.0,148.0,27.0,26.0,R,
2540,23.0,143.0,143.0,147.0,26.0,26.0,R,
2541,23.0,144.0,143.0,148.0,27.0,26.0,R,
2542,24.0,143.0,143.0,148.0,27.0,26.0,R,
2543,25.0,144.0,144.0,148.0,27.0,26.0,R,
2544,24.0,143.0,144.0,148.0,26.0,26.0,R,
2545,24.0,144.0,144.0,148.0,27.0,26.0,R,
2546,62.0,15.0,5.0,121.0,125.0,26.0,R,
2547,65.0,17.0,5.0,108.0,118.0,26.0,R,
2548,65.0,16.0,6.0,110.0,120.0,26.0,R,
2549,64.0,17.0,5.0,110.0,121.0,26.0,R,
2550,64.0,16.0,6.0,108.0,120.0,26.0,R,
2551,65.0,17.0,5.0,108.0,119.0,26.0,R,
2552,64.0,16.0,6.0,110.0,121.0,26.0,R,
2553,62.0,17.0,6.0,108.0,119.0,26.0,R,
2554,63.0,17.0,6.0,107.0,118.0,26.0,R,
2555,64.0,17.0,6.0,109.0,119.0,26.0,R,
2556,63.0,17.0,6.0,109.0,119.0,26.0,R,
2557,65.0,17.0,5.0,108.0,119.0,26.0,R,
2558,62.0,16.0,5.0,109.0,120.0,26.0,R,
2559,63.0,17.0,5.0,107.0,119.0,26.0,R,
2560,63.0,16.0,7.0,110.0,120.0,26.0,R,
2561,64.0,17.0,7.0,108.0,119.0,26.0,R,
2562,65.0,17.0,6.0,111.0,119.0,26.0,R,
2563,66.0,16.0,6.0,109.0,120.0,26.0,R,
2564,65.0,16.0,6.0,110.0,121.0,26.0,R,
2565,63.0,16.0,6.0,109.0,120.0,26.0,R,
2566,65.0,17.0,7.0,110.0,120.0,26.0,R,
2567,64.0,17.0,6.0,110.0,121.0,26.0,R,
2568,66.0,17.0,6.0,112.0,122.0,26.0,R,
2569,65.0,17.0,6.0,111.0,121.0,26.0,R,
2570,64.0,17.0,6.0,111.0,120.0,26.0,R,
2571,24.0,83.0,129.0,144.0,96.0,26.0,R,
2572,23.0,69.0,84.0,101.0,143.0,26.0,R,
2573,67.0,17.0,6.0,113.0,123.0,26.0,R,
2574,64.0,17.0,6.0,110.0,120.0,26.0,R,
2575,65.0,17.0,6.0,113.0,122.0,26.0,R,
2576,67.0,17.0,6.0,115.0,123.0,26.0,R,
2577,65.0,17.0,6.0,112.0,122.0,26.0,R,
2578,66.0,17.0,6.0,114.0,122.0,26.0,R,
2579,64.0,17.0,6.0,113.0,121.0,26.0,R,
2580,68.0,18.0,7.0,114.0,123.0,26.0,R,
2581,65.0,17.0,6.0,112.0,121.0,26.0,R,
2582,66.0,17.0,6.0,115.0,123.0,26.0,R,
2583,65.0,17.0,6.0,113.0,122.0,26.0,R,
2584,63.0,18.0,6.0,113.0,121.0,26.0,R,
2585,67.0,18.0,6.0,113.0,121.0,26.0,R,
2586,66.0,17.0,6.0,113.0,122.0,26.0,R,
2587,65.0,18.0,6.0,113.0,120.0,26.0,R,
2588,67.0,18.0,6.0,113.0,122.0,26.0,R,
2589,66.0,18.0,7.0,111.0,119.0,26.0,R,
2590,68.0,18.0,6.0,114.0,121.0,26.0,R,
2591,66.0,18.0,7.0,113.0,121.0,26.0,R,
2592,67.0,18.0,7.0,113.0,121.0,26.0,R,
2593,67.0,18.0,7.0,112.0,120.0,26.0,R,
2594,67.0,19.0,7.0,112.0,119.0,26.0,R,
2595,67.0,18.0,7.0,113.0,120.0,26.0,R,
2596,68.0,18.0,7.0,112.0,119.0,26.0,R,
2597,66.0,18.0,7.0,112.0,120.0,26.0,R,
2598,67.0,19.0,7.0,111.0,119.0,26.0,R,
2599,66.0,18.0,6.0,111.0,119.0,26.0,R,
2600,67.0,19.0,6.0,112.0,119.0,26.0,R,
2601,66.0,18.0,6.0,112.0,120.0,26.0,R,
2602,70.0,19.0,7.0,112.0,119.0,26.0,R,
2603,65.0,18.0,6.0,111.0,118.0,26.0,R,
2604,68.0,19.0,7.0,112.0,119.0,26.0,R,
2605,66.0,18.0,6.0,109.0,117.0,26.0,R,
2606,67.0,19.0,6.0,112.0,119.0,26.0,R,
2607,67.0,18.0,6.0,110.0,118.0,26.0,R,
2637,11.0,11.0,127.0,130.0,120.0,27.0,L,
2638,11.0,12.0,126.0,131.0,123.0,27.0,L,
2639,11.0,11.0,127.0,130.0,123.0,27.0,L,
2640,11.0,12.0,127.0,131.0,124.0,27.0,L,
2641,11.0,12.0,128.0,131.0,123.0,27.0,L,
2642,12.0,12.0,127.0,130.0,124.0,27.0,L,
2643,12.0,11.0,127.0,130.0,123.0,27.0,L,
2644,11.0,12.0,127.0,131.0,123.0,27.0,L,
2645,12.0,12.0,127.0,131.0,123.0,27.0,L,
2646,11.0,12.0,128.0,131.0,124.0,27.0,L,
2647,12.0,12.0,127.0,131.0,122.0,27.0,L,
2648,11.0,12.0,128.0,131.0,123.0,27.0,L,
2649,11.0,13.0,128.0,131.0,123.0,27.0,L,
2650,12.0,12.0,127.0,131.0,122.0,27.0,L,
2651,11.0,13.0,129.0,132.0,124.0,27.0,L,
2652,11.0,12.0,127.0,130.0,121.0,27.0,L,
2653,10.0,13.0,129.0,132.0,124.0,27.0,L,
2654,11.0,12.0,128.0,131.0,123.0,27.0,L,
2655,11.0,13.0,129.0,132.0,124.0,27.0,L,
2656,12.0,12.0,127.0,130.0,121.0,27.0,L,
2657,10.0,13.0,128.0,132.0,124.0,27.0,L,
2658,11.0,12.0,127.0,130.0,121.0,27.0,L,
2659,10.0,12.0,127.0,131.0,123.0,27.0,L,
2660,11.0,12.0,128.0,130.0,121.0,27.0,L,
2661,11.0,13.0,128.0,131.0,124.0,27.0,L,
2662,11.0,12.0,128.0,131.0,123.0,27.0,L,
2663,11.0,13.0,128.0,132.0,124.0,27.0,L,
2664,11.0,13.0,128.0,131.0,123.0,27.0,L,
2665,11.0,13.0,129.0,132.0,124.0,27.0,L,
2666,12.0,12.0,128.0,131.0,123.0,27.0,L,
2667,11.0,12.0,128.0,131.0,124.0,27.0,L,
2668,11.0,13.0,129.0,132.0,124.0,27.0,L,
2669,11.0,12.0,128.0,131.0,123.0,27.0,L,
2670,11.0,13.0,129.0,132.0,124.0,27.0,L,
2671,12.0,12.0,128.0,131.0,123.0,27.0,L,
2672,11.0,13.0,128.0,132.0,123.0,27.0,L,
2673,11.0,12.0,128.0,131.0,123.0,27.0,L,
2674,11.0,13.0,129.0,132.0,123.0,27.0,L,
2675,11.0,12.0,127.0,131.0,123.0,27.0,L,
2676,11.0,13.0,128.0,131.0,123.0,27.0,L,
2677,11.0,13.0,128.0,131.0,123.0,27.0,L,
2678,11.0,12.0,128.0,131.0,123.0,27.0,L,
2679,11.0,13.0,128.0,131.0,123.0,27.0,L,
2680,11.0,12.0,127.0,130.0,122.0,27.0,L,
2681,11.0,12.0,127.0,131.0,123.0,27.0,L,
2682,11.0,12.0,128.0,131.0,123.0,27.0,L,
2683,11.0,12.0,128.0,131.0,124.0,27.0,L,
2684,11.0,12.0,127.0,131.0,124.0,27.0,L,
2685,11.0,12.0,127.0,130.0,123.0,27.0,L,
2686,11.0,12.0,128.0,131.0,123.0,27.0,L,
2687,11.0,12.0,128.0,131.0,123.0,27.0,L,
2688,11.0,12.0,126.0,130.0,122.0,27.0,L,
2689,10.0,12.0,127.0,131.0,123.0,27.0,L,
2690,11.0,12.0,126.0,130.0,122.0,27.0,L,
2691,11.0,12.0,127.0,131.0,123.0,27.0,L,
2692,11.0,12.0,126.0,130.0,123.0,27.0,L,
2693,11.0,12.0,127.0,130.0,123.0,27.0,L,
2694,11.0,12.0,126.0,130.0,123.0,27.0,L,
2695,11.0,12.0,128.0,131.0,123.0,27.0,L,
2696,11.0,12.0,126.0,130.0,122.0,27.0,L,
2697,11.0,12.0,128.0,131.0,123.0,27.0,L,
2727,68.0,3.0,5.0,4.0,108.0,28.0,W,
2728,70.0,4.0,5.0,5.0,111.0,28.0,W,
2729,72.0,2.0,4.0,4.0,109.0,28.0,W,
2730,71.0,3.0,4.0,3.0,111.0,28.0,W,
2731,71.0,2.0,4.0,5.0,110.0,28.0,W,
2732,73.0,3.0,4.0,5.0,110.0,28.0,W,
2733,72.0,2.0,4.0,5.0,108.0,28.0,W,
2734,74.0,1.0,3.0,4.0,111.0,28.0,W,
2735,127.0,130.0,98.0,61.0,69.0,28.0,W,
2736,81.0,82.0,85.0,102.0,84.0,28.0,W,
2737,53.0,51.0,37.0,77.0,52.0,28.0,W,
2738,75.0,2.0,3.0,3.0,111.0,28.0,W,
2739,73.0,2.0,4.0,3.0,109.0,28.0,W,
2740,74.0,2.0,4.0,3.0,110.0,28.0,W,
2741,74.0,2.0,4.0,4.0,111.0,28.0,W,
2742,72.0,2.0,4.0,4.0,109.0,28.0,W,
2743,74.0,1.0,3.0,3.0,110.0,28.0,W,
2744,73.0,2.0,4.0,3.0,110.0,28.0,W,
2745,73.0,2.0,4.0,3.0,109.0,28.0,W,
2746,74.0,2.0,3.0,2.0,110.0,28.0,W,
2747,74.0,1.0,3.0,2.0,110.0,28.0,W,
2748,74.0,2.0,4.0,3.0,110.0,28.0,W,
2749,74.0,1.0,3.0,2.0,109.0,28.0,W,
2750,74.0,2.0,3.0,2.0,109.0,28.0,W,
2751,73.0,2.0,4.0,3.0,110.0,28.0,W,
2752,73.0,1.0,4.0,3.0,109.0,28.0,W,
2753,73.0,2.0,4.0,4.0,108.0,28.0,W,
2754,73.0,1.0,4.0,4.0,108.0,28.0,W,
2755,73.0,0.0,4.0,5.0,109.0,28.0,W,
2756,73.0,1.0,4.0,6.0,109.0,28.0,W,
2757,74.0,2.0,5.0,5.0,109.0,28.0,W,
2787,73.0,2.0,3.0,2.0,110.0,29.0,S,
2788,73.0,2.0,4.0,3.0,110.0,29.0,S,
2789,74.0,2.0,4.0,3.0,111.0,29.0,S,
2790,74.0,2.0,3.0,2.0,112.0,29.0,S,
2791,74.0,2.0,4.0,2.0,110.0,29.0,S,
2792,74.0,2.0,3.0,3.0,111.0,29.0,S,
2793,74.0,2.0,3.0,2.0,111.0,29.0,S,
2794,75.0,2.0,3.0,2.0,111.0,29.0,S,
2795,74.0,2.0,3.0,2.0,112.0,29.0,S,
2796,74.0,2.0,3.0,2.0,111.0,29.0,S,
2797,75.0,2.0,3.0,2.0,112.0,29.0,S,
2798,75.0,2.0,3.0,2.0,111.0,29.0,S,
2799,74.0,1.0,4.0,3.0,110.0,29.0,S,
2800,73.0,2.0,4.0,3.0,110.0,29.0,S,
2801,73.0,2.0,4.0,3.0,109.0,29.0,S,
2802,73.0,2.0,4.0,2.0,110.0,29.0,S,
2803,74.0,2.0,3.0,2.0,111.0,29.0,S,
2804,75.0,2.0,3.0,3.0,110.0,29.0,S,
2805,75.0,2.0,3.0,2.0,111.0,29.0,S,
2806,75.0,2.0,4.0,2.0,111.0,29.0,S,
2807,74.0,1.0,3.0,2.0,111.0,29.0,S,
2808,74.0,3.0,4.0,4.0,110.0,29.0,S,
2809,75.0,2.0,3.0,2.0,111.0,29.0,S,
2810,74.0,2.0,4.0,3.0,110.0,29.0,S,
2811,75.0,2.0,3.0,2.0,111.0,29.0,S,
2812,74.0,1.0,4.0,3.0,111.0,29.0,S,
2813,71.0,1.0,4.0,3.0,108.0,29.0,S,
2814,72.0,1.0,3.0,3.0,108.0,29.0,S,
2815,72.0,1.0,3.0,3.0,108.0,29.0,S,
2816,57.0,95.0,68.0,60.0,87.0,29.0,S,
2817,67.0,93.0,83.0,83.0,87.0,29.0,S,
2818,73.0,96.0,85.0,83.0,84.0,29.0,S,
2819,71.0,96.0,85.0,82.0,83.0,29.0,S,
2820,69.0,96.0,84.0,80.0,82.0,29.0,S,
2821,68.0,95.0,82.0,79.0,82.0,29.0,S,
2822,67.0,95.0,82.0,79.0,82.0,29.0,S,
2823,68.0,96.0,83.0,79.0,82.0,29.0,S,
2824,69.0,96.0,82.0,79.0,81.0,29.0,S,
2825,69.0,96.0,82.0,79.0,82.0,29.0,S,
2826,69.0,97.0,83.0,79.0,81.0,29.0,S,
2827,68.0,96.0,83.0,79.0,81.0,29.0,S,
2828,69.0,97.0,83.0,79.0,82.0,29.0,S,
2829,69.0,97.0,83.0,80.0,83.0,29.0,S,
2830,69.0,97.0,83.0,80.0,84.0,29.0,S,
2831,69.0,97.0,83.0,80.0,83.0,29.0,S,
2832,69.0,97.0,83.0,81.0,83.0,29.0,S,
2833,69.0,97.0,82.0,80.0,83.0,29.0,S,
2834,69.0,97.0,82.0,80.0,82.0,29.0,S,
2835,68.0,96.0,82.0,80.0,82.0,29.0,S,
2836,69.0,97.0,83.0,80.0,83.0,29.0,S,
2837,69.0,97.0,83.0,80.0,82.0,29.0,S,
2838,69.0,97.0,82.0,80.0,82.0,29.0,S,
2839,69.0,97.0,82.0,80.0,83.0,29.0,S,
2840,68.0,97.0,82.0,80.0,83.0,29.0,S,
2841,69.0,97.0,82.0,79.0,82.0,29.0,S,
2842,69.0,96.0,82.0,80.0,83.0,29.0,S,
2843,69.0,97.0,83.0,80.0,84.0,29.0,S,
2844,69.0,97.0,83.0,80.0,83.0,29.0,S,
2845,68.0,96.0,82.0,79.0,81.0,29.0,S,
2846,68.0,95.0,82.0,79.0,81.0,29.0,S,
2847,68.0,95.0,82.0,79.0,81.0,29.0,S,
2907,81.0,63.0,13.0,93.0,77.0,30.0,H,
2908,58.0,25.0,47.0,123.0,102.0,30.0,H,
2909,74.0,37.0,63.0,122.0,93.0,30.0,H,
2910,76.0,38.0,57.0,123.0,94.0,30.0,H,
2911,63.0,39.0,49.0,126.0,97.0,30.0,H,
2912,34.0,31.0,69.0,128.0,100.0,30.0,H,
2913,29.0,35.0,71.0,135.0,106.0,30.0,H,
2914,33.0,27.0,109.0,132.0,110.0,30.0,H,
2915,27.0,28.0,78.0,124.0,104.0,30.0,H,
2916,105.0,37.0,21.0,82.0,86.0,30.0,H,
2917,74.0,52.0,8.0,104.0,92.0,30.0,H,
2918,106.0,38.0,22.0,83.0,88.0,30.0,H,
2919,30.0,23.0,4.0,64.0,122.0,30.0,H,
2920,106.0,38.0,22.0,84.0,89.0,30.0,H,
2921,30.0,23.0,4.0,64.0,122.0,30.0,H,
2922,105.0,38.0,22.0,83.0,88.0,30.0,H,
2923,30.0,23.0,4.0,64.0,122.0,30.0,H,
2924,105.0,37.0,22.0,82.0,87.0,30.0,H,
2925,33.0,24.0,5.0,61.0,118.0,30.0,H,
2926,105.0,37.0,21.0,81.0,86.0,30.0,H,
2927,33.0,24.0,5.0,61.0,118.0,30.0,H,
2928,105.0,38.0,21.0,82.0,87.0,30.0,H,
2929,33.0,24.0,5.0,61.0,118.0,30.0,H,
2930,105.0,37.0,21.0,82.0,87.0,30.0,H,
2931,32.0,24.0,4.0,62.0,119.0,30.0,H,
2932,105.0,37.0,22.0,83.0,88.0,30.0,H,
2933,32.0,24.0,4.0,62.0,119.0,30.0,H,
2934,105.0,38.0,21.0,82.0,87.0,30.0,H,
2935,32.0,24.0,4.0,62.0,119.0,30.0,H,
2936,105.0,37.0,21.0,81.0,86.0,30.0,H,
2937,32.0,24.0,4.0,62.0,119.0,30.0,H,
2967,50.0,33.0,70.0,123.0,98.0,31.0,LH,1.0
2968,48.0,17.0,102.0,123.0,104.0,31.0,LH,1.0
2969,105.0,35.0,20.0,83.0,87.0,31.0,LH,1.0
2970,50.0,26.0,25.0,90.0,82.0,31.0,LH,1.0
2971,53.0,24.0,61.0,116.0,100.0,31.0,LH,1.0
2972,105.0,36.0,21.0,84.0,88.0,31.0,LH,1.0
2973,51.0,27.0,24.0,91.0,81.0,31.0,LH,1.0
2974,59.0,29.0,55.0,115.0,101.0,31.0,LH,1.0
2975,106.0,34.0,20.0,84.0,89.0,31.0,LH,1.0
2976,50.0,27.0,25.0,90.0,82.0,31.0,LH,1.0
2977,105.0,35.0,19.0,83.0,87.0,31.0,LH,1.0
2978,50.0,27.0,25.0,90.0,82.0,31.0,LH,1.0
2979,56.0,27.0,56.0,115.0,99.0,31.0,LH,1.0
2980,105.0,36.0,21.0,84.0,89.0,31.0,LH,1.0
2981,50.0,27.0,25.0,90.0,82.0,31.0,LH,1.0
2982,56.0,27.0,56.0,115.0,99.0,31.0,LH,1.0
2983,105.0,35.0,19.0,83.0,88.0,31.0,LH,1.0
2984,73.0,18.0,9.0,102.0,82.0,31.0,LH,1.0
2985,76.0,26.0,19.0,115.0,85.0,31.0,LH,1.0
2986,87.0,36.0,11.0,110.0,84.0,31.0,LH,1.0
2987,105.0,35.0,20.0,82.0,87.0,31.0,LH,1.0
2988,77.0,18.0,4.0,83.0,72.0,31.0,LH,1.0
2989,83.0,32.0,4.0,101.0,80.0,31.0,LH,1.0
2990,104.0,36.0,22.0,83.0,88.0,31.0,LH,1.0
2991,73.0,18.0,4.0,100.0,80.0,31.0,LH,1.0
2992,83.0,32.0,5.0,99.0,81.0,31.0,LH,1.0
2993,95.0,36.0,5.0,112.0,88.0,31.0,LH,1.0
2994,105.0,36.0,21.0,83.0,88.0,31.0,LH,1.0
2995,75.0,26.0,8.0,82.0,77.0,31.0,LH,1.0
2996,20.0,67.0,93.0,97.0,103.0,31.0,LH,1.0
2997,23.0,18.0,125.0,128.0,114.0,31.0,LH,1.0
2998,7.0,12.0,133.0,131.0,117.0,31.0,LH,1.0
2999,6.0,13.0,132.0,131.0,118.0,31.0,LH,1.0
3000,6.0,12.0,131.0,130.0,119.0,31.0,LH,1.0
3001,6.0,13.0,132.0,130.0,119.0,31.0,LH,1.0
3002,5.0,13.0,130.0,129.0,119.0,31.0,LH,1.0
3003,5.0,12.0,130.0,129.0,118.0,31.0,LH,1.0
3004,4.0,13.0,131.0,130.0,118.0,31.0,LH,1.0
3005,5.0,13.0,132.0,130.0,119.0,31.0,LH,1.0
3006,5.0,13.0,130.0,129.0,119.0,31.0,LH,1.0
3007,3.0,13.0,131.0,131.0,119.0,31.0,LH,1.0
3008,4.0,13.0,132.0,131.0,119.0,31.0,LH,1.0
3009,4.0,13.0,133.0,131.0,121.0,31.0,LH,1.0
3010,4.0,14.0,130.0,129.0,119.0,31.0,LH,1.0
3011,4.0,14.0,133.0,131.0,119.0,31.0,LH,1.0
3012,3.0,14.0,131.0,130.0,119.0,31.0,LH,1.0
3013,4.0,14.0,133.0,131.0,121.0,31.0,LH,1.0
3014,4.0,14.0,131.0,130.0,120.0,31.0,LH,1.0
3015,4.0,14.0,134.0,131.0,120.0,31.0,LH,1.0
3016,4.0,14.0,131.0,130.0,119.0,31.0,LH,1.0
3017,3.0,15.0,133.0,131.0,120.0,31.0,LH,1.0
3018,4.0,14.0,131.0,130.0,119.0,31.0,LH,1.0
3019,3.0,14.0,131.0,130.0,120.0,31.0,LH,1.0
3020,3.0,14.0,131.0,130.0,117.0,31.0,LH,1.0
3021,4.0,15.0,132.0,131.0,118.0,31.0,LH,1.0
3022,4.0,14.0,131.0,130.0,119.0,31.0,LH,1.0
3023,3.0,15.0,131.0,130.0,120.0,31.0,LH,1.0
3024,3.0,14.0,131.0,130.0,118.0,31.0,LH,1.0
3025,3.0,14.0,132.0,131.0,120.0,31.0,LH,1.0
3026,3.0,14.0,130.0,130.0,118.0,31.0,LH,1.0
3056,24.0,22.0,130.0,132.0,111.0,32.0,N(o),
3057,24.0,22.0,133.0,134.0,112.0,32.0,N(o),
3058,27.0,20.0,127.0,131.0,113.0,32.0,N(o),
3059,27.0,20.0,126.0,130.0,113.0,32.0,N(o),
3060,28.0,19.0,123.0,128.0,112.0,32.0,N(o),
3061,28.0,20.0,125.0,128.0,111.0,32.0,N(o),
3062,30.0,19.0,119.0,125.0,109.0,32.0,N(o),
3063,30.0,19.0,120.0,126.0,110.0,32.0,N(o),
3064,32.0,18.0,118.0,126.0,108.0,32.0,N(o),
3065,32.0,18.0,117.0,125.0,108.0,32.0,N(o),
3066,33.0,18.0,118.0,126.0,107.0,32.0,N(o),
3067,32.0,19.0,116.0,124.0,107.0,32.0,N(o),
3068,35.0,19.0,116.0,125.0,105.0,32.0,N(o),
3069,33.0,18.0,115.0,124.0,106.0,32.0,N(o),
3070,35.0,19.0,115.0,123.0,104.0,32.0,N(o),
3071,35.0,18.0,115.0,124.0,105.0,32.0,N(o),
3072,36.0,19.0,117.0,125.0,105.0,32.0,N(o),
3073,36.0,18.0,116.0,125.0,104.0,32.0,N(o),
3074,35.0,19.0,117.0,124.0,105.0,32.0,N(o),
3075,34.0,18.0,119.0,126.0,106.0,32.0,N(o),
3076,35.0,19.0,117.0,125.0,105.0,32.0,N(o),
3077,34.0,19.0,116.0,124.0,106.0,32.0,N(o),
3078,35.0,19.0,115.0,123.0,106.0,32.0,N(o),
3079,34.0,19.0,116.0,125.0,106.0,32.0,N(o),
3080,34.0,19.0,117.0,124.0,105.0,32.0,N(o),
3081,33.0,18.0,116.0,124.0,106.0,32.0,N(o),
3082,35.0,19.0,117.0,125.0,105.0,32.0,N(o),
3083,34.0,18.0,117.0,125.0,106.0,32.0,N(o),
3084,34.0,18.0,116.0,123.0,105.0,32.0,N(o),
3085,33.0,19.0,117.0,125.0,106.0,32.0,N(o),
3086,35.0,19.0,117.0,124.0,106.0,32.0,N(o),
3087,35.0,19.0,117.0,125.0,106.0,32.0,N(o),
3088,35.0,19.0,117.0,125.0,106.0,32.0,N(o),
3089,34.0,18.0,117.0,125.0,106.0,32.0,N(o),
3090,34.0,19.0,117.0,125.0,106.0,32.0,N(o),
3091,50.0,81.0,75.0,77.0,98.0,32.0,N(o),
3092,39.0,83.0,81.0,91.0,98.0,32.0,N(o),
3093,46.0,85.0,83.0,91.0,94.0,32.0,N(o),
3094,44.0,81.0,80.0,88.0,94.0,32.0,N(o),
3095,45.0,84.0,85.0,91.0,97.0,32.0,N(o),
3096,45.0,84.0,83.0,89.0,92.0,32.0,N(o),
3097,44.0,83.0,85.0,91.0,94.0,32.0,N(o),
3098,46.0,82.0,86.0,92.0,94.0,32.0,N(o),
3099,45.0,84.0,84.0,89.0,92.0,32.0,N(o),
3100,45.0,84.0,84.0,89.0,93.0,32.0,N(o),
3101,46.0,84.0,84.0,89.0,92.0,32.0,N(o),
3102,45.0,86.0,86.0,91.0,96.0,32.0,N(o),
3103,43.0,84.0,83.0,87.0,91.0,32.0,N(o),
3104,44.0,83.0,84.0,89.0,92.0,32.0,N(o),
3105,44.0,84.0,83.0,88.0,92.0,32.0,N(o),
3106,45.0,83.0,83.0,88.0,91.0,32.0,N(o),
3107,45.0,84.0,85.0,89.0,93.0,32.0,N(o),
3108,46.0,84.0,84.0,88.0,91.0,32.0,N(o),
3109,47.0,85.0,86.0,90.0,94.0,32.0,N(o),
3110,48.0,85.0,85.0,90.0,92.0,32.0,N(o),
3111,46.0,85.0,85.0,90.0,94.0,32.0,N(o),
3112,45.0,84.0,84.0,89.0,92.0,32.0,N(o),
3113,46.0,84.0,85.0,89.0,92.0,32.0,N(o),
3114,47.0,85.0,85.0,90.0,92.0,32.0,N(o),
3115,47.0,85.0,86.0,89.0,92.0,32.0,N(o),
3116,47.0,86.0,85.0,90.0,92.0,32.0,N(o),
3176,94.0,26.0,117.0,126.0,101.0,33.0,NG,1.0
3177,94.0,26.0,117.0,126.0,101.0,33.0,NG,1.0
3178,95.0,26.0,117.0,126.0,101.0,33.0,NG,1.0
3179,95.0,26.0,117.0,126.0,101.0,33.0,NG,1.0
3180,95.0,25.0,117.0,126.0,101.0,33.0,NG,1.0
3181,94.0,26.0,116.0,125.0,101.0,33.0,NG,1.0
3182,96.0,26.0,117.0,126.0,101.0,33.0,NG,1.0
3183,95.0,26.0,116.0,125.0,101.0,33.0,NG,1.0
3184,95.0,26.0,118.0,127.0,101.0,33.0,NG,1.0
3185,95.0,26.0,116.0,125.0,101.0,33.0,NG,1.0
3186,94.0,26.0,117.0,127.0,102.0,33.0,NG,1.0
3187,96.0,26.0,116.0,126.0,101.0,33.0,NG,1.0
3188,93.0,26.0,116.0,126.0,102.0,33.0,NG,1.0
3189,98.0,26.0,117.0,125.0,101.0,33.0,NG,1.0
3190,95.0,26.0,116.0,127.0,101.0,33.0,NG,1.0
3191,96.0,26.0,117.0,127.0,101.0,33.0,NG,1.0
3192,95.0,26.0,116.0,127.0,102.0,33.0,NG,1.0
3193,96.0,25.0,116.0,126.0,101.0,33.0,NG,1.0
3194,96.0,26.0,115.0,125.0,101.0,33.0,NG,1.0
3195,96.0,26.0,114.0,125.0,101.0,33.0,NG,1.0
3196,96.0,26.0,116.0,126.0,101.0,33.0,NG,1.0
3197,95.0,26.0,114.0,125.0,100.0,33.0,NG,1.0
3198,95.0,26.0,116.0,125.0,101.0,33.0,NG,1.0
3199,95.0,26.0,115.0,125.0,101.0,33.0,NG,1.0
